Support_Year;Cluster;Timestep;PV;HP;EB;from_grid;to_grid;from_main_grid;to_main_grid
5;3;37;830.027;382.542;0.0;0.0;114.36;0.0;114.36
5;3;38;187.516;0.0;0.0;247.732;0.0;247.732;0.0
5;3;39;106.775;260.17;0.0;630.065;0.0;630.065;0.0
5;3;40;25.096;293.472;0.0;761.219;0.0;761.219;0.0
5;3;41;0.0;302.397;0.0;781.634;0.0;781.634;0.0
5;3;42;0.0;328.096;0.0;757.947;0.0;757.947;0.0
5;3;43;0.0;325.866;0.0;759.53;0.0;759.53;0.0
5;3;44;0.0;334.961;0.0;667.646;0.0;667.646;0.0
5;3;45;0.0;350.169;0.0;564.754;0.0;564.754;0.0
5;3;46;0.0;342.19;0.0;541.57;0.0;541.57;0.0
5;3;47;0.0;332.925;0.0;519.255;0.0;519.255;0.0
5;3;48;0.0;88.408;0.0;229.129;0.0;229.129;0.0
5;3;49;0.0;87.391;0.0;227.021;0.0;227.021;0.0
5;3;50;0.0;84.685;0.0;225.662;0.0;225.662;0.0
5;3;51;0.0;83.605;0.0;227.547;0.0;227.547;0.0
5;3;52;0.0;88.524;0.0;230.954;0.0;230.954;0.0
5;3;53;0.0;88.301;0.0;231.682;0.0;231.682;0.0
5;3;54;0.0;92.857;0.0;238.437;0.0;238.437;0.0
5;3;55;0.0;111.868;0.0;501.398;0.0;501.398;0.0
5;3;56;0.0;117.335;0.0;538.701;0.0;538.701;0.0
5;3;57;34.151;106.786;0.0;484.402;0.0;484.402;0.0
5;3;58;154.976;106.519;0.0;343.564;0.0;343.564;0.0
5;3;59;136.61;108.302;0.0;357.888;0.0;357.888;0.0
5;3;60;472.874;176.766;0.0;0.0;0.0;0.0;0.0
5;3;61;1065.504;342.181;0.0;0.0;425.127;0.0;425.127
5;3;62;627.952;329.151;0.0;0.0;0.0;0.0;0.0
5;3;63;454.757;119.821;0.0;0.0;0.0;0.0;0.0
5;3;64;57.536;0.0;0.0;363.196;0.0;363.196;0.0
5;3;65;0.0;0.0;0.0;430.012;0.0;430.012;0.0
5;3;66;0.0;265.059;0.0;693.281;0.0;693.281;0.0
5;3;67;0.0;0.0;0.0;436.394;0.0;436.394;0.0
5;3;68;0.0;0.0;0.0;343.946;0.0;343.946;0.0
5;3;69;0.0;0.0;0.0;208.356;0.0;208.356;0.0
5;3;70;0.0;0.0;0.0;208.378;0.0;208.378;0.0
5;3;71;0.0;139.795;0.0;323.197;0.0;323.197;0.0
5;3;72;0.0;147.444;0.0;286.7;0.0;286.7;0.0
5;3;73;0.0;148.948;0.0;292.139;0.0;292.139;0.0
5;3;74;0.0;155.542;0.0;297.656;0.0;297.656;0.0
5;3;75;0.0;163.498;0.0;308.738;0.0;308.738;0.0
5;3;76;0.0;164.586;0.0;306.96;0.0;306.96;0.0
5;3;77;0.0;249.088;0.0;395.133;0.0;395.133;0.0
5;3;78;0.0;355.61;0.0;499.739;0.0;499.739;0.0
5;3;79;0.0;360.091;0.0;519.475;0.0;519.475;0.0
5;3;80;0.0;360.091;0.0;534.17;0.0;534.17;0.0
5;3;81;24.892;360.091;0.0;522.715;0.0;522.715;0.0
5;3;82;49.797;360.988;0.0;511.667;0.0;511.667;0.0
5;3;83;108.979;360.988;0.0;441.121;0.0;441.121;0.0
5;3;84;199.316;357.402;0.0;331.284;0.0;331.284;0.0
5;3;85;1174.182;353.818;0.0;0.0;670.326;0.0;670.326
5;3;86;1139.603;359.195;0.0;0.0;631.984;0.0;631.984
5;3;87;677.196;360.091;0.0;0.0;163.01;0.0;163.01
5;3;88;75.22;364.576;0.0;473.103;0.0;473.103;0.0
5;3;89;0.0;365.473;0.0;566.737;0.0;566.737;0.0
5;3;90;0.0;369.961;0.0;577.858;0.0;577.858;0.0
5;3;91;0.0;377.147;0.0;593.287;0.0;593.287;0.0
5;3;92;0.0;381.643;0.0;595.933;0.0;595.933;0.0
5;3;93;0.0;383.442;0.0;594.467;0.0;594.467;0.0
5;3;94;0.0;387.041;0.0;584.608;0.0;584.608;0.0
5;3;95;0.0;387.941;0.0;563.561;0.0;563.561;0.0
5;3;96;0.0;389.742;0.0;532.281;0.0;532.281;0.0
5;3;97;0.0;393.345;0.0;540.741;0.0;540.741;0.0
5;3;98;0.0;394.246;0.0;537.008;0.0;537.008;0.0
5;3;99;0.0;396.95;0.0;536.474;0.0;536.474;0.0
5;3;100;0.0;393.345;0.0;537.361;0.0;537.361;0.0
5;3;101;0.0;387.941;0.0;532.405;0.0;532.405;0.0
5;3;102;0.0;384.341;0.0;534.451;0.0;534.451;0.0
5;3;103;0.0;382.542;0.0;834.299;0.0;834.299;0.0
5;3;104;0.0;376.248;0.0;859.834;0.0;859.834;0.0
5;3;105;18.736;373.553;0.0;865.024;0.0;865.024;0.0
5;3;106;65.82;382.542;0.0;847.702;0.0;847.702;0.0
5;3;107;84.659;384.341;0.0;805.506;0.0;805.506;0.0
5;3;108;160.057;387.941;0.0;675.686;0.0;675.686;0.0
5;3;109;186.287;384.341;0.0;635.959;0.0;635.959;0.0
5;3;110;137.929;382.542;25.754;747.333;0.0;747.333;0.0
5;3;111;78.334;379.844;148.95;948.368;0.0;948.368;0.0
5;3;112;12.503;378.046;104.484;955.405;0.0;955.405;0.0
5;3;113;0.0;377.147;90.788;941.169;0.0;941.169;0.0
5;3;114;0.0;377.147;133.349;933.118;0.0;933.118;0.0
5;3;115;0.0;376.248;106.596;916.251;0.0;916.251;0.0
5;3;116;0.0;373.553;122.6;836.343;0.0;836.343;0.0
5;3;117;0.0;373.553;178.944;752.753;0.0;752.753;0.0
5;3;118;0.0;372.655;127.799;693.934;0.0;693.934;0.0
5;3;119;0.0;374.451;128.634;676.369;0.0;676.369;0.0
5;3;120;0.0;374.451;137.839;648.951;0.0;648.951;0.0
5;3;121;0.0;376.248;136.865;652.854;0.0;652.854;0.0
5;3;122;0.0;381.643;156.606;678.132;0.0;678.132;0.0
5;3;123;0.0;387.941;175.969;704.659;0.0;704.659;0.0
5;3;124;0.0;395.147;209.36;744.633;0.0;744.633;0.0
5;3;125;0.0;400.557;234.137;777.269;0.0;777.269;0.0
5;3;126;0.0;399.655;258.936;803.22;0.0;803.22;0.0
5;3;127;0.0;400.557;112.742;948.782;0.0;948.782;0.0
5;3;128;0.0;397.851;35.762;902.361;0.0;902.361;0.0
5;3;129;59.125;393.345;7.905;832.318;0.0;832.318;0.0
5;3;130;155.056;359.787;0.0;658.139;0.0;658.139;0.0
5;3;131;144.191;346.575;0.0;647.605;0.0;647.605;0.0
5;3;132;390.301;330.978;0.0;270.757;0.0;270.757;0.0
5;3;133;435.311;375.396;0.0;281.754;0.0;281.754;0.0
5;3;134;106.392;377.147;0.0;751.481;0.0;751.481;0.0
5;3;135;68.898;378.945;0.0;796.514;0.0;796.514;0.0
5;3;136;6.244;377.147;0.0;860.91;0.0;860.91;0.0
5;3;137;0.0;382.542;0.0;840.297;0.0;840.297;0.0
5;3;138;0.0;384.341;0.0;791.038;0.0;791.038;0.0
5;3;139;0.0;387.041;0.0;815.978;0.0;815.978;0.0
5;3;140;0.0;391.543;0.0;710.556;0.0;710.556;0.0
5;3;141;0.0;394.246;0.0;601.17;0.0;601.17;0.0
5;3;142;0.0;396.95;0.0;595.032;0.0;595.032;0.0
5;3;143;0.0;398.753;0.0;573.491;0.0;573.491;0.0
5;3;144;0.0;393.345;0.0;530.187;0.0;530.187;0.0
5;3;145;0.0;397.851;0.0;538.589;0.0;538.589;0.0
5;3;146;0.0;396.048;0.0;533.914;0.0;533.914;0.0
5;3;147;0.0;400.557;0.0;538.99;0.0;538.99;0.0
5;3;148;0.0;398.753;0.0;535.234;0.0;535.234;0.0
5;3;149;0.0;399.655;0.0;537.977;0.0;537.977;0.0
5;3;150;0.0;396.95;0.0;542.488;0.0;542.488;0.0
5;3;151;0.0;393.345;0.0;828.199;0.0;828.199;0.0
5;3;152;0.0;367.885;0.0;835.516;0.0;835.516;0.0
5;3;153;209.388;318.777;0.0;572.438;0.0;572.438;0.0
5;3;154;584.861;302.767;0.0;99.146;0.0;99.146;0.0
5;3;155;286.326;267.545;0.0;360.766;0.0;360.766;0.0
5;3;156;177.429;250.837;0.0;498.019;0.0;498.019;0.0
5;3;157;200.552;353.818;0.0;562.538;0.0;562.538;0.0
5;3;158;136.936;117.857;0.0;441.491;0.0;441.491;0.0
5;3;159;59.077;242.024;0.0;664.93;0.0;664.93;0.0
5;3;160;28.001;238.013;0.0;680.331;0.0;680.331;0.0
5;3;161;0.0;233.002;0.0;697.463;0.0;697.463;0.0
5;3;162;0.0;273.469;0.0;691.94;0.0;691.94;0.0
5;3;163;0.0;353.818;0.0;775.402;0.0;775.402;0.0
5;3;164;0.0;350.235;0.0;699.229;0.0;699.229;0.0
5;3;165;0.0;351.131;0.0;552.709;0.0;552.709;0.0
5;3;166;0.0;352.026;0.0;543.077;0.0;543.077;0.0
5;3;167;0.0;355.61;0.0;531.185;0.0;531.185;0.0
10;0;0;0.0;0.0;0.0;147.77;0.0;147.77;0.0
10;0;1;0.0;191.68;0.0;343.781;0.0;343.781;0.0
10;0;2;0.0;0.0;0.0;147.638;0.0;147.638;0.0
10;0;3;0.0;220.115;0.0;368.65;0.0;368.65;0.0
10;0;4;0.0;226.652;0.0;375.622;0.0;375.622;0.0
10;0;5;0.0;232.251;0.0;379.516;0.0;379.516;0.0
10;0;6;0.0;247.932;0.0;401.118;0.0;401.118;0.0
10;0;7;0.0;208.655;0.0;664.266;0.0;664.266;0.0
10;0;8;295.463;189.306;0.0;363.018;0.0;363.018;0.0
10;0;9;969.11;347.55;0.0;0.0;270.998;0.0;270.998
10;0;10;1122.619;341.287;0.0;0.0;407.564;0.0;407.564
10;0;11;655.895;290.604;0.0;0.0;0.0;0.0;0.0
10;0;12;868.268;326.099;0.0;0.0;199.279;0.0;199.279
10;0;13;388.386;25.195;0.0;0.0;0.0;0.0;0.0
10;0;14;299.887;0.0;0.0;92.384;0.0;92.384;0.0
10;0;15;834.074;325.206;0.0;0.0;168.471;0.0;168.471
10;0;16;520.842;188.934;0.0;0.0;0.0;0.0;0.0
10;0;17;159.569;0.0;0.0;275.597;0.0;275.597;0.0
10;0;18;3.067;0.0;0.0;432.761;0.0;432.761;0.0
10;0;19;0.0;0.0;0.0;444.103;0.0;444.103;0.0
10;0;20;0.0;0.0;0.0;350.488;0.0;350.488;0.0
10;0;21;0.0;327.884;0.0;538.128;0.0;538.128;0.0
10;0;22;0.0;333.243;0.0;527.986;0.0;527.986;0.0
10;0;23;0.0;337.711;0.0;520.992;0.0;520.992;0.0
10;0;24;0.0;0.0;0.0;148.336;0.0;148.336;0.0
10;0;25;0.0;0.0;0.0;147.39;0.0;147.39;0.0
10;0;26;0.0;0.0;0.0;143.924;0.0;143.924;0.0
10;0;27;0.0;352.026;0.0;500.411;0.0;500.411;0.0
10;0;28;0.0;352.922;0.0;502.479;0.0;502.479;0.0
10;0;29;0.0;359.195;0.0;507.813;0.0;507.813;0.0
10;0;30;0.0;0.0;0.0;161.16;0.0;161.16;0.0
10;0;31;0.0;154.162;0.0;610.765;0.0;610.765;0.0
10;0;32;273.022;217.899;0.0;418.167;0.0;418.167;0.0
10;0;33;848.821;359.195;0.0;0.0;134.188;0.0;134.188
10;0;34;1261.378;353.818;0.0;0.0;536.957;0.0;536.957
10;0;35;1271.983;336.817;0.0;0.0;572.411;0.0;572.411
10;0;36;943.13;338.605;0.0;0.0;247.697;0.0;247.697
10;0;37;1845.866;327.884;0.0;0.0;1166.35;0.0;1166.35
10;0;38;2097.5;325.206;0.0;0.0;1398.255;0.0;1398.255
10;0;39;1682.154;318.962;0.0;0.0;1023.466;0.0;1023.466
10;0;40;860.389;318.962;0.0;0.0;201.079;0.0;201.079
10;0;41;290.166;0.0;0.0;92.346;0.0;92.346;0.0
10;0;42;6.139;204.873;0.0;630.509;0.0;630.509;0.0
10;0;43;0.0;0.0;0.0;458.96;0.0;458.96;0.0
10;0;44;0.0;0.0;0.0;339.252;0.0;339.252;0.0
10;0;45;0.0;0.0;0.0;217.236;0.0;217.236;0.0
10;0;46;0.0;0.0;0.0;199.022;0.0;199.022;0.0
10;0;47;0.0;0.0;0.0;180.544;0.0;180.544;0.0
10;0;48;0.0;0.0;0.0;146.92;0.0;146.92;0.0
10;0;49;0.0;0.0;0.0;149.82;0.0;149.82;0.0
10;0;50;0.0;0.0;0.0;150.462;0.0;150.462;0.0
10;0;51;0.0;0.0;0.0;144.922;0.0;144.922;0.0
10;0;52;0.0;0.0;0.0;147.904;0.0;147.904;0.0
10;0;53;0.0;0.0;0.0;148.174;0.0;148.174;0.0
10;0;54;0.0;0.0;0.0;158.42;0.0;158.42;0.0
10;0;55;0.0;106.557;0.0;515.633;0.0;515.633;0.0
10;0;56;185.568;103.978;0.0;328.514;0.0;328.514;0.0
10;0;57;497.715;176.302;0.0;0.0;0.0;0.0;0.0
10;0;58;875.801;346.655;0.0;0.0;222.016;0.0;222.016
10;0;59;1213.229;335.923;0.0;0.0;564.961;0.0;564.961
10;0;60;647.487;330.563;0.0;0.0;0.774;0.0;0.774
10;0;61;265.839;0.0;0.0;79.89;0.0;79.89;0.0
10;0;62;213.559;0.0;0.0;154.135;0.0;154.135;0.0
10;0;63;1241.062;333.243;0.0;0.0;602.925;0.0;602.925
10;0;64;1287.107;318.07;0.0;0.0;656.648;0.0;656.648
10;0;65;218.665;0.0;0.0;153.684;0.0;153.684;0.0
10;0;66;3.062;0.0;0.0;440.862;0.0;440.862;0.0
10;0;67;0.0;0.0;0.0;453.132;0.0;453.132;0.0
10;0;68;0.0;0.0;0.0;354.672;0.0;354.672;0.0
10;0;69;0.0;295.808;0.0;516.608;0.0;516.608;0.0
10;0;70;0.0;212.985;0.0;413.214;0.0;413.214;0.0
10;0;71;0.0;0.0;0.0;189.152;0.0;189.152;0.0
10;0;72;0.0;0.0;0.0;140.001;0.0;140.001;0.0
10;0;73;0.0;0.0;0.0;139.906;0.0;139.906;0.0
10;0;74;0.0;0.0;0.0;138.774;0.0;138.774;0.0
10;0;75;0.0;0.0;0.0;139.524;0.0;139.524;0.0
10;0;76;0.0;0.0;0.0;143.338;0.0;143.338;0.0
10;0;77;0.0;0.0;0.0;143.901;0.0;143.901;0.0
10;0;78;0.0;0.0;0.0;143.165;0.0;143.165;0.0
10;0;79;0.0;0.0;0.0;153.595;0.0;153.595;0.0
10;0;80;59.582;0.0;0.0;112.724;0.0;112.724;0.0
10;0;81;160.956;0.0;0.0;11.362;0.0;11.362;0.0
10;0;82;260.916;91.7;0.0;0.0;0.0;0.0;0.0
10;0;83;444.117;299.179;0.0;0.0;0.0;0.0;0.0
10;0;84;662.05;359.195;0.0;0.0;163.739;0.0;163.739
10;0;85;570.405;359.195;0.0;0.0;73.825;0.0;73.825
10;0;86;315.675;167.264;0.0;0.0;0.0;0.0;0.0
10;0;87;517.351;352.026;0.0;0.0;37.294;0.0;37.294
10;0;88;301.74;352.026;0.0;196.72;0.0;196.72;0.0
10;0;89;465.132;312.011;0.0;0.0;0.0;0.0;0.0
10;0;90;46.853;0.0;0.0;148.549;0.0;148.549;0.0
10;0;91;0.0;0.0;0.0;219.121;0.0;219.121;0.0
10;0;92;0.0;366.37;0.0;573.634;0.0;573.634;0.0
10;0;93;0.0;146.28;0.0;352.861;0.0;352.861;0.0
10;0;94;0.0;371.757;0.0;559.027;0.0;559.027;0.0
10;0;95;0.0;371.757;0.0;543.329;0.0;543.329;0.0
10;0;96;0.0;374.451;0.0;512.641;0.0;512.641;0.0
10;0;97;0.0;378.046;0.0;520.618;0.0;520.618;0.0
10;0;98;0.0;379.844;0.0;518.71;0.0;518.71;0.0
10;0;99;0.0;382.542;0.0;521.121;0.0;521.121;0.0
10;0;100;0.0;382.542;0.0;523.98;0.0;523.98;0.0
10;0;101;0.0;382.542;0.0;522.605;0.0;522.605;0.0
10;0;102;0.0;380.743;0.0;522.256;0.0;522.256;0.0
10;0;103;0.0;381.643;0.0;808.403;0.0;808.403;0.0
10;0;104;221.306;378.945;0.0;587.459;0.0;587.459;0.0
10;0;105;527.041;375.35;0.0;187.915;0.0;187.915;0.0
10;0;106;475.997;371.757;0.0;246.447;0.0;246.447;0.0
10;0;107;374.874;368.165;0.0;347.626;0.0;347.626;0.0
10;0;108;339.241;347.689;0.0;355.745;0.0;355.745;0.0
10;0;109;283.909;316.522;0.0;392.235;0.0;392.235;0.0
10;0;110;1168.044;353.818;0.0;0.0;464.245;0.0;464.245
10;0;111;1039.41;350.235;0.0;0.0;358.967;0.0;358.967
10;0;112;161.394;351.131;0.0;606.491;0.0;606.491;0.0
10;0;113;129.008;361.885;0.0;669.844;0.0;669.844;0.0
10;0;114;50.088;365.473;0.0;728.369;0.0;728.369;0.0
10;0;115;0.0;329.744;0.0;745.092;0.0;745.092;0.0
10;0;116;0.0;0.0;0.0;325.59;0.0;325.59;0.0
10;0;117;0.0;365.767;0.0;567.885;0.0;567.885;0.0
10;0;118;0.0;364.907;0.0;553.558;0.0;553.558;0.0
10;0;119;0.0;372.517;0.0;562.007;0.0;562.007;0.0
10;0;120;0.0;385.241;0.0;522.913;0.0;522.913;0.0
10;0;121;0.0;384.341;0.0;525.148;0.0;525.148;0.0
10;0;122;0.0;383.442;0.0;522.595;0.0;522.595;0.0
10;0;123;0.0;387.041;0.0;527.359;0.0;527.359;0.0
10;0;124;0.0;387.041;0.0;527.817;0.0;527.817;0.0
10;0;125;0.0;387.041;0.0;524.53;0.0;524.53;0.0
10;0;126;0.0;385.241;0.0;528.459;0.0;528.459;0.0
10;0;127;0.0;351.683;0.0;782.53;0.0;782.53;0.0
10;0;128;266.633;323.229;0.0;501.467;0.0;501.467;0.0
10;0;129;859.292;382.542;0.0;0.0;158.965;0.0;158.965
10;0;130;847.141;376.248;0.0;0.0;124.829;0.0;124.829
10;0;131;371.518;139.215;0.0;105.303;0.0;105.303;0.0
10;0;132;253.343;281.42;0.0;394.941;0.0;394.941;0.0
10;0;133;476.683;252.684;0.0;97.789;0.0;97.789;0.0
10;0;134;406.76;238.058;0.0;178.797;0.0;178.797;0.0
10;0;135;791.596;359.195;0.0;0.0;106.51;0.0;106.51
10;0;136;667.814;360.988;0.0;3.897;0.0;3.897;0.0
10;0;137;684.324;362.782;0.0;0.0;12.706;0.0;12.706
10;0;138;18.748;370.859;0.0;747.819;0.0;747.819;0.0
10;0;139;0.0;375.35;0.0;792.823;0.0;792.823;0.0
10;0;140;0.0;379.844;0.0;709.838;0.0;709.838;0.0
10;0;141;0.0;327.313;0.0;533.05;0.0;533.05;0.0
10;0;142;0.0;0.0;0.0;204.737;0.0;204.737;0.0
10;0;143;0.0;0.0;0.0;182.726;0.0;182.726;0.0
10;0;144;0.0;393.345;0.0;532.928;0.0;532.928;0.0
10;0;145;0.0;400.557;0.0;539.582;0.0;539.582;0.0
10;0;146;0.0;399.655;0.0;538.866;0.0;538.866;0.0
10;0;147;0.0;406.874;0.0;547.471;0.0;547.471;0.0
10;0;148;0.0;409.583;0.0;551.314;0.0;551.314;0.0
10;0;149;0.0;412.293;0.0;558.452;0.0;558.452;0.0
10;0;150;0.0;419.527;0.0;564.379;0.0;564.379;0.0
10;0;151;9.504;418.622;0.0;838.468;0.0;838.468;0.0
10;0;152;577.513;399.173;0.0;185.798;0.0;185.798;0.0
10;0;153;1503.769;411.39;0.0;0.0;767.389;0.0;767.389
10;0;154;1820.63;399.655;0.0;0.0;1076.139;0.0;1076.139
10;0;155;1314.951;387.941;0.0;0.0;596.074;0.0;596.074
10;0;156;1749.657;382.542;0.0;0.0;1044.693;0.0;1044.693
10;0;157;884.694;377.147;0.0;0.0;186.276;0.0;186.276
10;0;158;309.967;382.542;0.0;433.987;0.0;433.987;0.0
10;0;159;545.315;381.643;0.0;165.544;0.0;165.544;0.0
10;0;160;873.171;392.444;0.0;0.0;164.88;0.0;164.88
10;0;161;484.28;395.147;0.0;224.313;0.0;224.313;0.0
10;0;162;66.104;395.147;0.0;731.454;0.0;731.454;0.0
10;0;163;0.0;404.166;0.0;834.303;0.0;834.303;0.0
10;0;164;0.0;408.68;0.0;735.502;0.0;735.502;0.0
10;0;165;0.0;362.474;0.0;566.677;0.0;566.677;0.0
10;0;166;0.0;0.0;0.0;192.504;0.0;192.504;0.0
10;0;167;0.0;412.293;0.0;581.75;0.0;581.75;0.0
10;1;0;0.0;0.0;0.0;138.851;0.0;138.851;0.0
10;1;1;0.0;0.0;0.0;142.253;0.0;142.253;0.0
10;1;2;0.0;0.0;0.0;141.421;0.0;141.421;0.0
10;1;3;0.0;0.0;0.0;140.014;0.0;140.014;0.0
10;1;4;0.0;0.0;0.0;141.186;0.0;141.186;0.0
10;1;5;0.0;0.0;0.0;143.169;0.0;143.169;0.0
10;1;6;31.07;0.0;0.0;115.143;0.0;115.143;0.0
10;1;7;340.5;0.0;0.0;0.0;57.007;0.0;57.007
10;1;8;959.743;0.0;0.0;0.0;647.57;0.0;647.57
10;1;9;1652.299;0.0;0.0;0.0;1316.757;0.0;1316.757
10;1;10;2200.337;0.0;0.0;0.0;1849.63;0.0;1849.63
10;1;11;2493.993;0.0;0.0;0.0;2161.637;0.0;2161.637
10;1;12;2723.085;0.0;0.0;0.0;2404.656;0.0;2404.656
10;1;13;3050.73;0.0;0.0;0.0;2722.123;0.0;2722.123
10;1;14;2498.953;0.0;0.0;0.0;2157.566;0.0;2157.566
10;1;15;1704.542;0.0;0.0;0.0;1383.812;0.0;1383.812
10;1;16;1164.807;0.0;0.0;0.0;860.633;0.0;860.633
10;1;17;705.285;0.0;0.0;0.0;420.833;0.0;420.833
10;1;18;309.352;0.0;0.0;0.0;11.126;0.0;11.126
10;1;19;11.932;0.0;0.0;406.154;0.0;406.154;0.0
10;1;20;0.0;0.0;0.0;329.895;0.0;329.895;0.0
10;1;21;0.0;0.0;0.0;199.016;0.0;199.016;0.0
10;1;22;0.0;0.0;0.0;191.234;0.0;191.234;0.0
10;1;23;0.0;0.0;0.0;173.048;0.0;173.048;0.0
10;1;24;0.0;0.0;0.0;137.731;0.0;137.731;0.0
10;1;25;0.0;0.0;0.0;139.712;0.0;139.712;0.0
10;1;26;0.0;0.0;0.0;141.565;0.0;141.565;0.0
10;1;27;0.0;0.0;0.0;140.195;0.0;140.195;0.0
10;1;28;0.0;0.0;0.0;141.526;0.0;141.526;0.0
10;1;29;0.0;0.0;0.0;142.101;0.0;142.101;0.0
10;1;30;25.276;0.0;0.0;120.068;0.0;120.068;0.0
10;1;31;315.136;10.617;0.0;0.0;22.837;0.0;22.837
10;1;32;932.985;8.594;0.0;0.0;602.569;0.0;602.569
10;1;33;1568.329;9.86;0.0;0.0;1234.261;0.0;1234.261
10;1;34;2030.984;11.843;0.0;0.0;1675.837;0.0;1675.837
10;1;35;2454.591;10.461;0.0;0.0;2100.72;0.0;2100.72
10;1;36;2975.222;10.138;0.0;0.0;2649.715;0.0;2649.715
10;1;37;3035.236;8.008;0.0;0.0;2706.705;0.0;2706.705
10;1;38;2841.342;8.986;0.0;0.0;2479.084;0.0;2479.084
10;1;39;2408.863;18.652;0.0;0.0;2069.781;0.0;2069.781
10;1;40;1803.699;0.0;0.0;0.0;1491.728;0.0;1491.728
10;1;41;1075.05;120.442;0.0;0.0;664.473;0.0;664.473
10;1;42;474.518;0.0;0.0;0.0;195.273;0.0;195.273
10;1;43;45.917;0.0;0.0;371.873;0.0;371.873;0.0
10;1;44;0.0;0.0;0.0;320.656;0.0;320.656;0.0
10;1;45;0.0;0.0;0.0;206.804;0.0;206.804;0.0
10;1;46;0.0;0.0;0.0;192.975;0.0;192.975;0.0
10;1;47;0.0;0.0;0.0;178.724;0.0;178.724;0.0
10;1;48;0.0;0.0;0.0;139.863;0.0;139.863;0.0
10;1;49;0.0;0.0;0.0;142.22;0.0;142.22;0.0
10;1;50;0.0;0.0;0.0;141.446;0.0;141.446;0.0
10;1;51;0.0;0.0;0.0;140.181;0.0;140.181;0.0
10;1;52;0.0;0.0;0.0;141.122;0.0;141.122;0.0
10;1;53;0.0;0.0;0.0;141.979;0.0;141.979;0.0
10;1;54;15.007;0.0;0.0;130.831;0.0;130.831;0.0
10;1;55;190.086;0.0;0.0;134.869;0.0;134.869;0.0
10;1;56;752.167;0.0;0.0;0.0;466.547;0.0;466.547
10;1;57;1419.291;0.0;0.0;0.0;1142.21;0.0;1142.21
10;1;58;1988.071;7.933;0.0;0.0;1683.601;0.0;1683.601
10;1;59;2383.409;8.249;0.0;0.0;2094.729;0.0;2094.729
10;1;60;2730.574;7.52;0.0;0.0;2436.18;0.0;2436.18
10;1;61;2442.807;7.683;0.0;0.0;2140.951;0.0;2140.951
10;1;62;1609.145;7.059;0.0;0.0;1310.494;0.0;1310.494
10;1;63;674.254;131.776;0.0;0.0;266.017;0.0;266.017
10;1;64;1087.571;0.0;0.0;0.0;811.771;0.0;811.771
10;1;65;836.124;0.0;0.0;0.0;560.761;0.0;560.761
10;1;66;344.334;0.0;0.0;0.0;67.403;0.0;67.403
10;1;67;41.792;0.0;0.0;375.39;0.0;375.39;0.0
10;1;68;0.0;0.0;0.0;320.126;0.0;320.126;0.0
10;1;69;0.0;0.0;0.0;201.058;0.0;201.058;0.0
10;1;70;0.0;0.0;0.0;199.677;0.0;199.677;0.0
10;1;71;0.0;0.0;0.0;176.136;0.0;176.136;0.0
10;1;72;0.0;0.0;0.0;141.081;0.0;141.081;0.0
10;1;73;0.0;0.0;0.0;139.87;0.0;139.87;0.0
10;1;74;0.0;0.0;0.0;141.628;0.0;141.628;0.0
10;1;75;0.0;0.0;0.0;140.025;0.0;140.025;0.0
10;1;76;0.0;0.0;0.0;140.688;0.0;140.688;0.0
10;1;77;0.0;0.0;0.0;142.174;0.0;142.174;0.0
10;1;78;18.157;0.0;0.0;124.129;0.0;124.129;0.0
10;1;79;238.086;0.0;0.0;0.0;108.806;0.0;108.806
10;1;80;854.392;0.0;0.0;0.0;722.582;0.0;722.582
10;1;81;1639.227;8.945;0.0;0.0;1493.653;0.0;1493.653
10;1;82;2285.18;7.12;0.0;0.0;2130.303;0.0;2130.303
10;1;83;2762.301;9.006;0.0;0.0;2610.52;0.0;2610.52
10;1;84;2962.272;8.494;0.0;0.0;2813.617;0.0;2813.617
10;1;85;2753.782;7.377;0.0;0.0;2599.327;0.0;2599.327
10;1;86;2425.05;7.219;0.0;0.0;2274.381;0.0;2274.381
10;1;87;2261.966;133.33;0.0;0.0;1990.456;0.0;1990.456
10;1;88;1266.271;0.0;0.0;0.0;1127.939;0.0;1127.939
10;1;89;681.59;0.0;0.0;0.0;538.563;0.0;538.563
10;1;90;436.834;0.0;0.0;0.0;300.574;0.0;300.574
10;1;91;42.976;0.0;0.0;173.51;0.0;173.51;0.0
10;1;92;0.0;0.0;0.0;217.115;0.0;217.115;0.0
10;1;93;0.0;0.0;0.0;203.757;0.0;203.757;0.0
10;1;94;0.0;0.0;0.0;197.32;0.0;197.32;0.0
10;1;95;0.0;0.0;0.0;170.575;0.0;170.575;0.0
10;1;96;0.0;0.0;0.0;139.207;0.0;139.207;0.0
10;1;97;0.0;0.0;0.0;143.966;0.0;143.966;0.0
10;1;98;0.0;0.0;0.0;141.496;0.0;141.496;0.0
10;1;99;0.0;0.0;0.0;140.971;0.0;140.971;0.0
10;1;100;0.0;0.0;0.0;140.98;0.0;140.98;0.0
10;1;101;0.0;0.0;0.0;145.436;0.0;145.436;0.0
10;1;102;15.104;0.0;0.0;129.791;0.0;129.791;0.0
10;1;103;263.132;0.0;0.0;44.436;0.0;44.436;0.0
10;1;104;681.877;0.0;0.0;0.0;391.797;0.0;391.797
10;1;105;770.775;10.823;0.0;0.0;420.825;0.0;420.825
10;1;106;1643.997;14.4;0.0;0.0;1275.876;0.0;1275.876
